protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2
Six-State,ionq_aria,trapped_ion,20,1.0,4,0.3981071705534972,199,168,0.336,0.256518928294465,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,5,0.3981071705534972,199,181,0.362,0.2287411505166872,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,6,0.3981071705534972,199,176,0.352,0.12416598711799438,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,7,0.3981071705534972,199,156,0.312,0.206518928294465,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,8,0.3981071705534972,199,162,0.324,0.194018928294465,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.0,9,0.3981071705534972,199,155,0.31,0.1398522616277983,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,0,0.3981071705534972,199,169,0.338,0.19411892829446498,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,1,0.3981071705534972,199,161,0.322,0.0066189282944649624,0.28131440613988856,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,2,0.3981071705534972,199,154,0.308,0.206618928294465,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,3,0.3981071705534972,199,165,0.33,0.06911892829446496,0.06673277711872981,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,4,0.3981071705534972,199,169,0.338,0.13161892829446498,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,5,0.3981071705534972,199,179,0.358,0.12426598711799437,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,6,0.3981071705534972,199,175,0.35,0.3007365753532885,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,7,0.3981071705534972,199,183,0.366,0.11773003940557607,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,8,0.3981071705534972,199,170,0.34,0.12426598711799437,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.2,9,0.3981071705534972,199,178,0.356,0.12426598711799437,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,0,0.3981071705534972,199,149,0.298,0.07819749972303637,0.03851620489531677,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,1,0.3981071705534972,199,158,0.316,0.20676892829446497,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,2,0.3981071705534972,199,173,0.346,0.006768928294464946,0.30145832816466067,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,3,0.3981071705534972,199,160,0.32,0.06926892829446495,0.06431459672070307,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,4,0.3981071705534972,199,166,0.332,0.13176892829446496,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,5,0.3981071705534972,199,176,0.352,0.3008865753532885,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,6,0.3981071705534972,199,157,0.314,0.14010226162779826,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,7,0.3981071705534972,199,162,0.324,0.06926892829446495,0.06511852917971186,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,8,0.3981071705534972,199,164,0.328,0.19426892829446496,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,1.5,9,0.3981071705534972,199,154,0.308,0.20676892829446497,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,2.0,0,0.3981071705534972,199,164,0.328,0.25701892829446493,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,2.0,1,0.3981071705534972,199,172,0.344,0.24231304594152375,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,20,2.0,2,0.3981071705534972,199,161,0.322,0.13201892829446493,0.0,0.9995,0.987,10000,1000
