protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2,num_bases_used,bell_parameter,entanglement_verified,decoy_qber,attack_detected
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,2,3.9810717055349695e-05,10,163,0.326,0.13999960189282945,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,3,3.9810717055349695e-05,10,162,0.324,0.20249960189282945,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,4,3.9810717055349695e-05,10,142,0.284,0.22928531617854372,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,5,3.9810717055349695e-05,10,163,0.326,0.20249960189282945,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,6,3.9810717055349695e-05,10,183,0.366,0.29277737967060724,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,7,3.9810717055349695e-05,10,197,0.394,0.1728943387349347,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,8,3.9810717055349695e-05,10,170,0.34,0.25029371953988827,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,220,2.5,9,3.9810717055349695e-05,10,173,0.346,0.25029371953988827,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,0,1e-05,10,105,0.21,0.21199990000000002,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,1,1e-05,10,122,0.244,0.2619999,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,2,1e-05,10,113,0.226,0.5,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,3,1e-05,10,126,0.252,0.011999900000000003,0.20000987956789104,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,4,1e-05,10,127,0.254,0.011999900000000003,0.2015972595644616,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,5,1e-05,10,127,0.254,0.2619999,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,6,1e-05,10,127,0.254,0.3453332333333333,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,7,1e-05,10,128,0.256,0.5,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,8,1e-05,10,121,0.242,0.09533323333333334,0.0002769488742494461,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.0,9,1e-05,10,137,0.274,0.2427691307692308,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,0,1e-05,10,130,0.26,0.16624605384615387,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,1,1e-05,10,131,0.262,0.16624605384615387,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,2,1e-05,10,140,0.28,0.08382847142857143,0.02403509957414111,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,3,1e-05,10,110,0.22,0.19421808181818184,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,4,1e-05,10,127,0.254,0.09573323333333333,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,5,1e-05,10,134,0.268,0.2431691307692308,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,6,1e-05,10,115,0.23,0.2851271727272727,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,7,1e-05,10,112,0.224,0.19421808181818184,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,8,1e-05,10,127,0.254,0.17906656666666668,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.2,9,1e-05,10,137,0.274,0.16624605384615387,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,0,1e-05,10,119,0.238,0.46754535454545454,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,1,1e-05,10,134,0.268,0.16684605384615386,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,2,1e-05,10,141,0.282,0.37014275714285716,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,3,1e-05,10,128,0.256,0.3463332333333333,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,4,1e-05,10,135,0.27,0.2437691307692308,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,5,1e-05,10,128,0.256,0.2629999,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,6,1e-05,10,128,0.256,0.09633323333333334,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,7,1e-05,10,123,0.246,0.2629999,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,8,1e-05,10,124,0.248,0.09633323333333334,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,1.5,9,1e-05,10,100,0.2,0.21299990000000002,0.0,0.998,0.952,50,30,4.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,0,1e-05,10,97,0.194,0.12511101111111111,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,1,1e-05,10,83,0.166,0.3889999,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,2,1e-05,10,93,0.186,0.013999900000000004,0.14251305596056943,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,3,1e-05,10,95,0.19,0.23622212222222222,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,4,1e-05,10,78,0.156,0.013999900000000004,0.11952707919273566,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,5,1e-05,10,89,0.178,0.3889999,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,6,1e-05,10,76,0.152,0.2997141857142857,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,7,1e-05,10,87,0.174,0.3889999,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,8,1e-05,10,68,0.136,0.3473332333333333,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.0,9,1e-05,10,71,0.142,0.2997141857142857,0.0,0.998,0.952,50,30,6.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,0,1e-05,10,167,0.334,0.2649999,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,1,1e-05,10,172,0.344,0.30911754705882355,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,2,1e-05,10,160,0.32,0.2024999,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,3,1e-05,10,151,0.302,0.08166656666666668,0.030908595016913457,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,4,1e-05,10,173,0.346,0.19147048823529414,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,5,1e-05,10,179,0.358,0.25029401764705883,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,6,1e-05,10,163,0.326,0.07749990000000001,0.04391944480822597,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,7,1e-05,10,161,0.322,0.1399999,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,8,1e-05,10,161,0.322,0.1399999,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,rigetti_aspen_m3,superconducting,250,2.5,9,1e-05,10,173,0.346,0.13264695882352942,0.0,0.998,0.952,50,30,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,0,0.7943282347242815,397,123,0.246,0.17172338431942386,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,1,0.7943282347242815,397,115,0.23,0.005056717652757187,0.20680123631028646,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,2,0.7943282347242815,397,135,0.27,0.08197979457583411,0.026984508362665575,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,3,0.7943282347242815,397,127,0.254,0.25505671765275717,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,4,0.7943282347242815,397,123,0.246,0.005056717652757187,0.22118740927100206,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,5,0.7943282347242815,397,130,0.26,0.3127490253450649,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,6,0.7943282347242815,397,123,0.246,0.25505671765275717,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,7,0.7943282347242815,397,140,0.28,0.29077100336704287,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,8,0.7943282347242815,397,123,0.246,0.005056717652757187,0.22118740927100206,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.0,9,0.7943282347242815,397,124,0.248,0.42172338431942386,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,0,0.7943282347242815,397,131,0.262,0.08257979457583411,0.024981635269579285,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,1,0.7943282347242815,397,126,0.252,0.08899005098609052,0.011895056642283389,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,2,0.7943282347242815,397,124,0.248,0.25565671765275716,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,3,0.7943282347242815,397,129,0.258,0.08899005098609052,0.01217827227662347,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,4,0.7943282347242815,397,134,0.268,0.31334902534506487,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,5,0.7943282347242815,397,122,0.244,0.5,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,6,0.7943282347242815,397,119,0.238,0.187474899470939,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,7,0.7943282347242815,397,128,0.256,0.25565671765275716,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,8,0.7943282347242815,397,122,0.244,0.005656717652757188,0.21696147865237647,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.2,9,0.7943282347242815,397,119,0.238,0.3692930812891208,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,0,0.7943282347242815,397,100,0.2,0.10655671765275719,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,1,0.7943282347242815,397,118,0.236,0.3701930812891208,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,2,0.7943282347242815,397,122,0.244,0.25655671765275717,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,3,0.7943282347242815,397,132,0.264,0.08347979457583411,0.023361015452559267,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,4,0.7943282347242815,397,124,0.248,0.17322338431942386,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,5,0.7943282347242815,397,113,0.226,0.0974658085618481,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,6,0.7943282347242815,397,132,0.264,0.16040287149891105,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,7,0.7943282347242815,397,115,0.23,0.006556717652757189,0.20116665480181936,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,8,0.7943282347242815,397,119,0.238,0.006556717652757189,0.20816375583840438,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,1.5,9,0.7943282347242815,397,126,0.252,0.25655671765275717,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,0,0.7943282347242815,397,87,0.174,0.2580567176527572,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,1,0.7943282347242815,397,90,0.18,0.2302789398749794,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,2,0.7943282347242815,397,73,0.146,0.4366281462241857,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,3,0.7943282347242815,397,73,0.146,0.15091386050990005,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,4,0.7943282347242815,397,86,0.172,0.2580567176527572,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,5,0.7943282347242815,397,88,0.176,0.00805671765275719,0.14981920919515965,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,6,0.7943282347242815,397,87,0.174,0.00805671765275719,0.14811671818157826,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,7,0.7943282347242815,397,75,0.15,0.15091386050990005,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,8,0.7943282347242815,397,71,0.142,0.29377100336704287,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.0,9,0.7943282347242815,397,72,0.144,0.5,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,0,0.7943282347242815,397,168,0.336,0.1345567176527572,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,1,0.7943282347242815,397,148,0.296,0.22384243193847148,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,2,0.7943282347242815,397,159,0.318,0.2095567176527572,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,3,0.7943282347242815,397,152,0.304,0.009556717652757191,0.25194065659342135,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,4,0.7943282347242815,397,154,0.308,0.27622338431942384,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,5,0.7943282347242815,397,174,0.348,0.1272037764762866,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,6,0.7943282347242815,397,152,0.304,0.2095567176527572,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,7,0.7943282347242815,397,164,0.328,0.1345567176527572,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,8,0.7943282347242815,397,163,0.326,0.4470567176527572,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,5,2.5,9,0.7943282347242815,397,165,0.33,0.1345567176527572,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,0,0.6309573444801932,315,124,0.248,0.2566904265551981,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,1,0.6309573444801932,315,113,0.226,0.09759951746428898,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,2,0.6309573444801932,315,127,0.254,0.2566904265551981,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,3,0.6309573444801932,315,142,0.284,0.2924047122694838,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,4,0.6309573444801932,315,117,0.234,0.006690426555198071,0.20416763581007724,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,5,0.6309573444801932,315,135,0.27,0.083613503478275,0.023617508469531354,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,6,0.6309573444801932,315,132,0.264,0.23745965732442886,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,7,0.6309573444801932,315,117,0.234,0.1885086083733799,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,8,0.6309573444801932,315,126,0.252,0.2566904265551981,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.0,9,0.6309573444801932,315,121,0.242,0.0900237598885314,0.00958124877668975,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,0,0.6309573444801932,315,147,0.294,0.22157614084091234,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,1,0.6309573444801932,315,125,0.25,0.17395709322186473,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,2,0.6309573444801932,315,118,0.236,0.09819951746428898,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,3,0.6309573444801932,315,104,0.208,0.20729042655519808,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,4,0.6309573444801932,315,127,0.254,0.3406237598885314,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,5,0.6309573444801932,315,137,0.274,0.16113658040135193,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,6,0.6309573444801932,315,122,0.244,0.25729042655519807,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,7,0.6309573444801932,315,136,0.272,0.16113658040135193,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,8,0.6309573444801932,315,110,0.22,0.1891086083733799,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.2,9,0.6309573444801932,315,127,0.254,0.0906237598885314,0.008939139264306993,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,0,0.6309573444801932,315,131,0.262,0.46972888809365965,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,1,0.6309573444801932,315,125,0.25,0.0915237598885314,0.0071554298838508446,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,2,0.6309573444801932,315,111,0.222,0.008190426555198072,0.18852382445942997,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,3,0.6309573444801932,315,126,0.252,0.2581904265551981,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,4,0.6309573444801932,315,135,0.27,0.085113503478275,0.02055237678813629,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,5,0.6309573444801932,315,125,0.25,0.17485709322186474,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,6,0.6309573444801932,315,121,0.242,0.2581904265551981,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,7,0.6309573444801932,315,145,0.29,0.22247614084091236,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,8,0.6309573444801932,315,125,0.25,0.0915237598885314,0.0071554298838508446,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,1.5,9,0.6309573444801932,315,127,0.254,0.2581904265551981,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,0,0.6309573444801932,315,90,0.18,0.4541348709996425,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,1,0.6309573444801932,315,70,0.14,0.15254756941234093,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,2,0.6309573444801932,315,81,0.162,0.2596904265551981,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,3,0.6309573444801932,315,93,0.186,0.3430237598885314,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,4,0.6309573444801932,315,80,0.16,0.2596904265551981,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,5,0.6309573444801932,315,86,0.172,0.009690426555198074,0.14220712714341285,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,6,0.6309573444801932,315,87,0.174,0.2596904265551981,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,7,0.6309573444801932,315,84,0.168,0.3846904265551981,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,8,0.6309573444801932,315,87,0.174,0.2596904265551981,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.0,9,0.6309573444801932,315,82,0.164,0.2596904265551981,0.0,0.997,0.945,45,25,6.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,0,0.6309573444801932,315,157,0.314,0.2111904265551981,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,1,0.6309573444801932,315,169,0.338,0.19869042655519809,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,2,0.6309573444801932,315,164,0.328,0.2611904265551981,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,3,0.6309573444801932,315,145,0.29,0.011190426555198075,0.23348246843207185,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,4,0.6309573444801932,315,182,0.364,0.06674598211075362,0.0807880756740271,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,5,0.6309573444801932,315,174,0.348,0.1288374853787275,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,6,0.6309573444801932,315,139,0.278,0.011190426555198075,0.22382112491074477,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,7,0.6309573444801932,315,177,0.354,0.2464845442022569,0.0,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,8,0.6309573444801932,315,156,0.312,0.07785709322186474,0.04115812778760445,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,10,2.5,9,0.6309573444801932,315,170,0.34,0.07001395596696278,0.06625015420385989,0.997,0.945,45,25,3.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,0,0.5011872336272722,250,127,0.254,0.2579881276637273,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,1,0.5011872336272722,250,113,0.226,0.280715400391,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,2,0.5011872336272722,250,106,0.212,0.40798812766372733,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,3,0.5011872336272722,250,120,0.24,0.3413214609970606,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,4,0.5011872336272722,250,133,0.266,0.0849112045868042,0.02065372294836373,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,5,0.5011872336272722,250,125,0.25,0.17465479433039394,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,6,0.5011872336272722,250,119,0.238,0.280715400391,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,7,0.5011872336272722,250,144,0.288,0.22227384194944155,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,8,0.5011872336272722,250,147,0.294,0.293702413378013,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.0,9,0.5011872336272722,250,141,0.282,0.0794166990922987,0.033765210020553285,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,0,0.5011872336272722,250,132,0.264,0.16243428150988112,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,1,0.5011872336272722,250,143,0.286,0.22287384194944154,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,2,0.5011872336272722,250,130,0.26,0.16243428150988112,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,3,0.5011872336272722,250,117,0.234,0.4631335822091818,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,4,0.5011872336272722,250,130,0.26,0.00858812766372728,0.21922738408311268,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,5,0.5011872336272722,250,124,0.248,0.2585881276637273,0.0,0.997,0.945,45,25,4.0,,,,
AB-QKD,oqc_lucy,superconducting,15,1.2,6,0.5011872336272722,250,133,0.266,0.08551120458680421,0.01945137339290349,0.997,0.945,45,25,4.0,,,,
